snapped_at,price,5ma
2022-08-12 00:00:00 UTC,23948.7517036814,23624.5089731427
2022-08-13 00:00:00 UTC,24411.3798715226,23867.2642535422
2022-08-14 00:00:00 UTC,24433.6537472437,23989.2591145002
2022-08-15 00:00:00 UTC,24312.5414248916,24211.0312601222
2022-08-16 00:00:00 UTC,24179.0146523092,24257.0682799297
2022-08-17 00:00:00 UTC,23913.3337256285,24249.9846843191
2022-08-18 00:00:00 UTC,23359.41883707,24039.5924774286
2022-08-19 00:00:00 UTC,23248.3842281926,23802.5385736184
2022-08-20 00:00:00 UTC,20945.8339660496,23129.19708185
2022-08-21 00:00:00 UTC,21175.2327329895,22528.440697986
2022-08-22 00:00:00 UTC,21615.761693417,22068.9262915438
2022-08-23 00:00:00 UTC,21387.747114774,21674.5919470845
2022-08-24 00:00:00 UTC,21562.4515399136,21337.4054094287
2022-08-25 00:00:00 UTC,21395.4584697599,21427.3303101708
2022-08-26 00:00:00 UTC,21618.0090191766,21515.8855674082
2022-08-27 00:00:00 UTC,20271.322951706,21246.997819066
2022-08-28 00:00:00 UTC,20069.9533315962,20983.4390624305
2022-08-29 00:00:00 UTC,19659.2467061936,20602.7980956865
2022-08-30 00:00:00 UTC,20308.8614478915,20385.4786913128
2022-08-31 00:00:00 UTC,19805.350698858,20022.9470272491
2022-09-01 00:00:00 UTC,20023.5544449125,19973.3933258904
2022-09-02 00:00:00 UTC,20153.9759779825,19990.1978551676
2022-09-03 00:00:00 UTC,19941.4513700472,20046.6387879383
2022-09-04 00:00:00 UTC,19814.5642451146,19947.779347383
2022-09-05 00:00:00 UTC,19980.0132222423,19982.7118520598
2022-09-06 00:00:00 UTC,19785.7335018551,19935.1476634483
2022-09-07 00:00:00 UTC,18859.5000876803,19676.2524853879
2022-09-08 00:00:00 UTC,19280.6254764568,19544.0873066698
2022-09-09 00:00:00 UTC,19322.7777493716,19445.7300075212
2022-09-10 00:00:00 UTC,21359.5825255791,19721.6438681886
2022-09-11 00:00:00 UTC,21707.3873193181,20105.9746316812
2022-09-12 00:00:00 UTC,21739.8043797955,20682.0354901042
2022-09-13 00:00:00 UTC,22339.6705026234,21293.8444953375
2022-09-14 00:00:00 UTC,20184.9674918966,21466.2824438425
2022-09-15 00:00:00 UTC,20255.9229783271,21245.5505343921
2022-09-16 00:00:00 UTC,19702.1698898117,20844.5070484909
2022-09-17 00:00:00 UTC,19764.4117120438,20449.4285149405
2022-09-18 00:00:00 UTC,20131.675305714,20007.8294755586
2022-09-19 00:00:00 UTC,19437.1578679826,19858.2675507759
2022-09-20 00:00:00 UTC,19570.3867095235,19721.1602970151
2022-09-21 00:00:00 UTC,18869.9288093905,19554.7120809309
2022-09-22 00:00:00 UTC,18539.6352383126,19309.7567861847
2022-09-23 00:00:00 UTC,19464.3226633485,19176.2862577115
2022-09-24 00:00:00 UTC,19291.9048024521,19147.2356446054
2022-09-25 00:00:00 UTC,18939.9705804994,19021.1524188006
2022-09-26 00:00:00 UTC,18809.4114393324,19009.048944789
2022-09-27 00:00:00 UTC,19219.7277806565,19145.0674532578
2022-09-28 00:00:00 UTC,19116.3311607104,19075.4691527302
2022-09-29 00:00:00 UTC,19444.787771363,19106.0457465123
2022-09-30 00:00:00 UTC,19563.7651617769,19230.8046627679
2022-10-01 00:00:00 UTC,19476.9265960041,19364.3076941022
2022-10-02 00:00:00 UTC,19314.4638352174,19383.2549050144
2022-10-03 00:00:00 UTC,19065.153837149,19373.0194403021
2022-10-04 00:00:00 UTC,19620.5675435914,19408.1753947478
2022-10-05 00:00:00 UTC,20345.3985201066,19564.5020664137
2022-10-06 00:00:00 UTC,20161.830614985,19701.4828702099
2022-10-07 00:00:00 UTC,19949.0510414185,19828.4003114501
2022-10-08 00:00:00 UTC,19457.3089512511,19906.8313342705
2022-10-09 00:00:00 UTC,19418.037989244,19866.3254234011
2022-10-10 00:00:00 UTC,19448.1490017576,19686.8755197313
2022-10-11 00:00:00 UTC,19142.6947673929,19483.0483502128
2022-10-12 00:00:00 UTC,19058.6280397383,19304.9637498768
2022-10-13 00:00:00 UTC,19153.039779987,19244.1099156239
2022-10-14 00:00:00 UTC,19383.9432200889,19237.2909617929
2022-10-15 00:00:00 UTC,19198.1071449518,19187.2825904318
2022-10-16 00:00:00 UTC,19072.7805133589,19173.299739625
2022-10-17 00:00:00 UTC,19272.921847772,19216.1585012317
2022-10-18 00:00:00 UTC,19557.8955488684,19297.129655008
2022-10-19 00:00:00 UTC,19348.0293688104,19289.9468847523
2022-10-20 00:00:00 UTC,19134.2426644652,19277.173988655
2022-10-21 00:00:00 UTC,19031.1598719595,19268.8498603751
2022-10-22 00:00:00 UTC,19173.2804688586,19248.9215845924
2022-10-23 00:00:00 UTC,19203.8654711771,19178.1155690542
2022-10-24 00:00:00 UTC,19574.8242318408,19223.4745416602
2022-10-25 00:00:00 UTC,19316.9406229421,19260.0141333556
2022-10-26 00:00:00 UTC,20095.1522306749,19472.8126050987
2022-10-27 00:00:00 UTC,20774.247496426,19793.0060106122
2022-10-28 00:00:00 UTC,20278.3662320522,20007.9061627872
2022-10-29 00:00:00 UTC,20591.2412080986,20211.1895580388
2022-10-30 00:00:00 UTC,20800.7070877247,20507.9428509953
2022-10-31 00:00:00 UTC,20623.8714970409,20613.6867042685
2022-11-01 00:00:00 UTC,20494.6012098371,20557.7574469507
2022-11-02 00:00:00 UTC,20489.6462031608,20600.0134411724
2022-11-03 00:00:00 UTC,20162.9809048225,20514.3613805172
2022-11-04 00:00:00 UTC,20210.9124171113,20396.4024463945
2022-11-05 00:00:00 UTC,21150.3155839124,20501.6912637688
2022-11-06 00:00:00 UTC,21282.9851094227,20659.3680436859
2022-11-07 00:00:00 UTC,20906.9979269551,20742.8383884448
2022-11-08 00:00:00 UTC,20597.7550170608,20829.7932108925
2022-11-09 00:00:00 UTC,18562.3532150896,20500.0813704881
2022-11-10 00:00:00 UTC,15742.4443359614,19418.5071208979
2022-11-11 00:00:00 UTC,17594.9235002782,18680.8947990691
2022-11-12 00:00:00 UTC,17080.215260565,17915.538265791
2022-11-13 00:00:00 UTC,16797.9874825701,17155.5847588929
2022-11-14 00:00:00 UTC,16344.342316001,16711.9825790752
2022-11-15 00:00:00 UTC,16645.8285002835,16892.6594119396
2022-11-16 00:00:00 UTC,16890.5293838646,16751.7805886569
2022-11-17 00:00:00 UTC,16689.3967327377,16673.6168830914
2022-11-18 00:00:00 UTC,16718.3612280551,16657.6916321884
2022-11-19 00:00:00 UTC,16707.0227789865,16730.2277247855
2022-11-20 00:00:00 UTC,16712.7295257948,16743.6079298878
2022-11-21 00:00:00 UTC,16304.0768556236,16626.3174242395
2022-11-22 00:00:00 UTC,15814.3352808553,16451.305133863
2022-11-23 00:00:00 UTC,16171.6289783151,16341.958683915
2022-11-24 00:00:00 UTC,16608.0099854436,16322.1561252065
2022-11-25 00:00:00 UTC,16596.0357584727,16298.817371742
2022-11-26 00:00:00 UTC,16524.4490077209,16342.8918021615
2022-11-27 00:00:00 UTC,16456.1560624967,16471.2559584898
2022-11-28 00:00:00 UTC,16459.1495437559,16528.7600715779
2022-11-29 00:00:00 UTC,16222.2107287312,16451.6002202355
2022-11-30 00:00:00 UTC,16441.9799784191,16420.7890642248
2022-12-01 00:00:00 UTC,17186.5025720661,16553.1997770938
2022-12-02 00:00:00 UTC,16972.7340607746,16656.5153767494
2022-12-03 00:00:00 UTC,17084.8733404707,16781.6601360923
2022-12-04 00:00:00 UTC,16923.3828700803,16921.8945643622
2022-12-05 00:00:00 UTC,17149.9317509629,17063.4849188709
2022-12-06 00:00:00 UTC,16973.3725775535,17020.8589199684
2022-12-07 00:00:00 UTC,17085.6431412514,17043.4407360638
2022-12-08 00:00:00 UTC,16851.3034686318,16996.726761696
2022-12-09 00:00:00 UTC,17235.0141579921,17059.0530192784
2022-12-10 00:00:00 UTC,17149.8242039253,17059.0315098708
2022-12-11 00:00:00 UTC,17125.364927689,17089.4299798979
2022-12-12 00:00:00 UTC,17101.0380197329,17092.5089555942
2022-12-13 00:00:00 UTC,17179.5960382035,17158.1674695086
2022-12-14 00:00:00 UTC,17784.1628940533,17267.9972167208
2022-12-15 00:00:00 UTC,17808.7161726588,17399.7756104675
2022-12-16 00:00:00 UTC,17338.3581266326,17442.3742502562
2022-12-17 00:00:00 UTC,16623.7578261443,17346.9182115385
2022-12-18 00:00:00 UTC,16806.4855920615,17272.2961223101
2022-12-19 00:00:00 UTC,16742.8166638341,17064.0268762663
2022-12-20 00:00:00 UTC,16422.5622732793,16786.7960963904
2022-12-21 00:00:00 UTC,16899.3319690468,16698.9908648732
2022-12-22 00:00:00 UTC,16816.85370119,16737.6100398823
2022-12-23 00:00:00 UTC,16824.7901624415,16741.2709539583
2022-12-24 00:00:00 UTC,16791.4554391649,16750.9987090245
2022-12-25 00:00:00 UTC,16848.5687083234,16836.1999960333
2022-12-26 00:00:00 UTC,16842.1770399055,16824.7690102051
2022-12-27 00:00:00 UTC,16900.0818719381,16841.4146443547
2022-12-28 00:00:00 UTC,16701.8402106679,16816.824654
2022-12-29 00:00:00 UTC,16538.906094002,16766.3147849674
2022-12-30 00:00:00 UTC,16644.3790870379,16725.4768607103
2022-12-31 00:00:00 UTC,16604.0205203734,16677.8455568039
2023-01-01 00:00:00 UTC,16540.6936247768,16605.9679073716
2023-01-02 00:00:00 UTC,16615.9693180128,16588.7937288406
2023-01-03 00:00:00 UTC,16674.3425363011,16615.8810173004
2023-01-04 00:00:00 UTC,16677.6461858503,16622.5344370629
2023-01-05 00:00:00 UTC,16855.1747387671,16672.7652807416
2023-01-06 00:00:00 UTC,16832.0989884979,16731.0463534858
2023-01-07 00:00:00 UTC,16960.2320624752,16799.8989023783
2023-01-08 00:00:00 UTC,16950.8615218539,16855.2026994889
2023-01-09 00:00:00 UTC,17074.6153957267,16934.5965414641
2023-01-10 00:00:00 UTC,17194.9093294532,17002.5434596014
2023-01-11 00:00:00 UTC,17436.9023297812,17123.504127858
2023-01-12 00:00:00 UTC,17996.8325537416,17330.8242261113
2023-01-13 00:00:00 UTC,18866.810330617,17714.0139878639
2023-01-14 00:00:00 UTC,19941.7805432963,18287.4470173779
2023-01-15 00:00:00 UTC,21019.2066140227,19052.3064742918
2023-01-16 00:00:00 UTC,20853.2305694903,19735.5721222336
2023-01-17 00:00:00 UTC,21175.3377366252,20371.2731588103
2023-01-18 00:00:00 UTC,21156.7839311671,20829.2678789203
2023-01-19 00:00:00 UTC,20726.8449694264,20986.2807641463
2023-01-20 00:00:00 UTC,21081.6710222043,20998.7736457827
2023-01-21 00:00:00 UTC,22705.8336788991,21369.2942676644
2023-01-22 00:00:00 UTC,22771.0232870218,21688.4313777438
2023-01-23 00:00:00 UTC,22736.6614289297,22004.4068772963
2023-01-24 00:00:00 UTC,22984.8749764372,22456.0128786984
2023-01-25 00:00:00 UTC,22610.0105982728,22761.6807939121
2023-01-26 00:00:00 UTC,23180.4226978743,22856.5985977072
2023-01-27 00:00:00 UTC,23024.7461808171,22907.3431764662
2023-01-28 00:00:00 UTC,23082.858382123,22976.5825671049
2023-01-29 00:00:00 UTC,23022.2329913534,22984.0541700881
2023-01-30 00:00:00 UTC,23797.4608948812,23221.5442294098
2023-01-31 00:00:00 UTC,22840.3858587971,23153.5368615944
2023-02-01 00:00:00 UTC,23137.3235540884,23176.0523362486
2023-02-02 00:00:00 UTC,23725.1617961422,23304.5130190525
2023-02-03 00:00:00 UTC,23539.6767701965,23408.0017748211
2023-02-04 00:00:00 UTC,23451.5776507746,23338.8251259998
2023-02-05 00:00:00 UTC,23340.3495855393,23438.8178713482
2023-02-06 00:00:00 UTC,22946.2865785912,23400.6104762488
2023-02-07 00:00:00 UTC,22786.4830063877,23212.8747182979
2023-02-08 00:00:00 UTC,23294.9136483527,23163.9220939291
2023-02-09 00:00:00 UTC,22947.5078285685,23063.1081294879
2023-02-10 00:00:00 UTC,21820.8865080928,22759.2155139986
2023-02-11 00:00:00 UTC,21630.1329795763,22495.9847941956
2023-02-12 00:00:00 UTC,21889.4320800496,22316.574608928
2023-02-13 00:00:00 UTC,21779.8744038442,22013.5667600263
2023-02-14 00:00:00 UTC,21807.8342747231,21785.6320492572
2023-02-15 00:00:00 UTC,22220.0709974811,21865.4689471348
2023-02-16 00:00:00 UTC,24307.8751016316,22401.0173715459
2023-02-17 00:00:00 UTC,23756.9072815774,22774.5124118515
2023-02-18 00:00:00 UTC,24628.8245521731,23344.3024415173
2023-02-19 00:00:00 UTC,24642.7908707384,23911.2937607203
2023-02-20 00:00:00 UTC,24284.4780037147,24324.1751619671
2023-02-21 00:00:00 UTC,24786.6659408457,24419.9333298099
2023-02-22 00:00:00 UTC,24417.3870363095,24552.0292807563
2023-02-23 00:00:00 UTC,24146.1013645452,24455.4846432307
2023-02-24 00:00:00 UTC,23951.1109842333,24317.1486659297
2023-02-25 00:00:00 UTC,23172.2865380189,24094.7103727905
2023-02-26 00:00:00 UTC,23157.0381074595,23768.7848061133
2023-02-27 00:00:00 UTC,23541.1158544936,23593.5305697501
2023-02-28 00:00:00 UTC,23518.1239062759,23467.9350780962
2023-03-01 00:00:00 UTC,23155.5437468258,23308.8216306147
2023-03-02 00:00:00 UTC,23634.3334891238,23401.2310208357
2023-03-03 00:00:00 UTC,23464.3365418528,23462.6907077144
2023-03-04 00:00:00 UTC,22367.4330224697,23227.9541413096
2023-03-05 00:00:00 UTC,22348.3299153882,22993.995343132
2023-03-06 00:00:00 UTC,22421.8858058533,22847.2637549375
2023-03-07 00:00:00 UTC,22415.1136596948,22603.4197890517
2023-03-08 00:00:00 UTC,22217.2098849053,22353.9944576622
2023-03-09 00:00:00 UTC,21712.6511939127,22223.0380919509
2023-03-10 00:00:00 UTC,20376.3200074288,21828.636110359
2023-03-11 00:00:00 UTC,20195.2289502733,21383.304739243
2023-03-12 00:00:00 UTC,20521.5561517512,21004.5932376543
2023-03-13 00:00:00 UTC,22095.7133983357,20980.2939403403
2023-03-14 00:00:00 UTC,24178.9553279747,21473.5547671527
2023-03-15 00:00:00 UTC,24758.7650858276,22350.0437828325
2023-03-16 00:00:00 UTC,24470.8820544503,23205.1744036679
2023-03-17 00:00:00 UTC,25161.2720175201,24133.1175768217
2023-03-18 00:00:00 UTC,27466.6778298299,25207.3104631205
2023-03-19 00:00:00 UTC,27107.7921835044,25793.0778342264
2023-03-20 00:00:00 UTC,28186.8426523601,26478.693347533
2023-03-21 00:00:00 UTC,27929.1677331403,27170.3504832709
2023-03-22 00:00:00 UTC,28264.2396105224,27790.9440018714
2023-03-23 00:00:00 UTC,27449.2548308074,27787.4594020669
2023-03-24 00:00:00 UTC,28459.7351135525,28057.8479880765
2023-03-25 00:00:00 UTC,27595.4947483755,27939.5784072796
2023-03-26 00:00:00 UTC,27670.1994984968,27887.7847603509
2023-03-27 00:00:00 UTC,28048.469978535,27844.6308339534
2023-03-28 00:00:00 UTC,27182.2995599505,27791.2397797821
2023-03-29 00:00:00 UTC,27291.3500210497,27557.5627612815
2023-03-30 00:00:00 UTC,28394.9977801991,27717.4633676462
2023-03-31 00:00:00 UTC,28041.1230800883,27791.6480839645
2023-04-01 00:00:00 UTC,28516.7847296886,27885.3110341952
2023-04-02 00:00:00 UTC,28498.9446330486,28148.6400488149
2023-04-03 00:00:00 UTC,28236.5087389398,28337.6717923929
2023-04-04 00:00:00 UTC,27815.426531248,28221.7575426027
2023-04-05 00:00:00 UTC,28175.3303342154,28248.5989934281
2023-04-06 00:00:00 UTC,28197.2003412456,28184.6821157395
2023-04-07 00:00:00 UTC,28042.9833864884,28093.4898664274
2023-04-08 00:00:00 UTC,27934.438712849,28033.0758612093
2023-04-09 00:00:00 UTC,27968.1280470551,28063.6161643707
2023-04-10 00:00:00 UTC,28351.2369938501,28098.7974962976
2023-04-11 00:00:00 UTC,29657.9741368736,28390.9522554232
2023-04-12 00:00:00 UTC,30260.9361094087,28834.5428000073
2023-04-13 00:00:00 UTC,29904.1386947189,29228.4827963813
2023-04-14 00:00:00 UTC,30405.0273127811,29715.8626495265
2023-04-15 00:00:00 UTC,30468.4087005908,30139.2969908746
2023-04-16 00:00:00 UTC,30312.1618796592,30270.1345394317
2023-04-17 00:00:00 UTC,30304.8075147858,30278.9088205072
2023-04-18 00:00:00 UTC,29467.4598292603,30191.5730474155
2023-04-19 00:00:00 UTC,30365.9041675414,30183.7484183675
2023-04-20 00:00:00 UTC,28833.2175012211,29856.7101784936
2023-04-21 00:00:00 UTC,28255.5782486648,29445.3934522947
2023-04-22 00:00:00 UTC,27300.1571285156,28844.4633750406
2023-04-23 00:00:00 UTC,27861.6406634765,28523.2995418839
2023-04-24 00:00:00 UTC,27606.5783476531,27971.4343779062
2023-04-25 00:00:00 UTC,27511.6356821613,27707.1180140943
2023-04-26 00:00:00 UTC,28351.218248373,27726.2460140359
2023-04-27 00:00:00 UTC,28352.1913205967,27936.6528524521
2023-04-28 00:00:00 UTC,29483.5217049919,28261.0290607552
2023-04-29 00:00:00 UTC,29339.9949975494,28607.7123907344
2023-04-30 00:00:00 UTC,29217.9440468099,28948.9740636642
2023-05-01 00:00:00 UTC,29362.0562136254,29151.1416567146
2023-05-02 00:00:00 UTC,28125.5011556368,29105.8036237227
2023-05-03 00:00:00 UTC,28654.3901333267,28939.9773093896
2023-05-04 00:00:00 UTC,28988.3209962493,28869.6425091296
2023-05-05 00:00:00 UTC,28846.4614586081,28795.3459914893
2023-05-06 00:00:00 UTC,29520.3222689705,28826.9992025583
2023-05-07 00:00:00 UTC,28887.7410455234,28979.4471805356
2023-05-08 00:00:00 UTC,28611.4391976146,28970.8569933932
2023-05-09 00:00:00 UTC,27696.7607856256,28712.5449512684
2023-05-10 00:00:00 UTC,27607.391680919,28464.7309957306
2023-05-11 00:00:00 UTC,27639.7335659359,28088.6132551237
2023-05-12 00:00:00 UTC,27024.7657292998,27716.018191879
2023-05-13 00:00:00 UTC,26787.6903959183,27351.2684315397
2023-05-14 00:00:00 UTC,26798.1262714747,27171.5415287095
2023-05-15 00:00:00 UTC,26911.8052732139,27032.4242471685
2023-05-16 00:00:00 UTC,27227.7934225588,26950.0362184931
2023-05-17 00:00:00 UTC,27022.7131739211,26949.6257074174
2023-05-18 00:00:00 UTC,27389.9715114422,27070.0819305222
2023-05-19 00:00:00 UTC,26842.9524947179,27079.0471751708
2023-05-20 00:00:00 UTC,26884.3710595899,27073.560332446
2023-05-21 00:00:00 UTC,27093.7911014974,27046.7598682337
2023-05-22 00:00:00 UTC,26773.8302436648,26996.9832821824
2023-05-23 00:00:00 UTC,26869.6860217908,26892.9261842522
2023-05-24 00:00:00 UTC,27222.9377466039,26968.9232346293
2023-05-25 00:00:00 UTC,26338.9489469987,26859.8388121111
2023-05-26 00:00:00 UTC,26475.6079025343,26736.2021723185
2023-05-27 00:00:00 UTC,26717.9875535718,26725.0336342999
2023-05-28 00:00:00 UTC,26848.2399395925,26720.7444178602
2023-05-29 00:00:00 UTC,28110.3134676093,26898.2195620613
2023-05-30 00:00:00 UTC,27759.7466639207,27182.3791054457
2023-05-31 00:00:00 UTC,27713.9085475295,27430.0392344447
2023-06-01 00:00:00 UTC,27245.4744651797,27535.5366167663
2023-06-02 00:00:00 UTC,26824.1014995168,27530.7089287512
2023-06-03 00:00:00 UTC,27247.740081457,27358.1942515207
2023-06-04 00:00:00 UTC,27066.3713285262,27219.5191844419
2023-06-05 00:00:00 UTC,27315.4475874877,27139.8269924335
2023-06-06 00:00:00 UTC,25792.6160902334,26849.2553174442
2023-06-07 00:00:00 UTC,27216.6155646977,26927.7581304804
2023-06-08 00:00:00 UTC,26346.2445451376,26747.4590232165
2023-06-09 00:00:00 UTC,26507.909892203,26635.7667359519
2023-06-10 00:00:00 UTC,26469.581684007,26466.5935552558
2023-06-11 00:00:00 UTC,25858.1228921856,26479.6949156462
2023-06-12 00:00:00 UTC,25916.5798963798,26219.6877819826
2023-06-13 00:00:00 UTC,25910.3627429195,26132.511421539
2023-06-14 00:00:00 UTC,25872.2064587951,26005.3707348574
2023-06-15 00:00:00 UTC,25107.7546958806,25733.0053372321
2023-06-16 00:00:00 UTC,25564.5996328871,25674.3006853724
2023-06-17 00:00:00 UTC,26327.3256694539,25756.4498399872
2023-06-18 00:00:00 UTC,26501.0444422337,25874.5861798501
2023-06-19 00:00:00 UTC,26333.0925296644,25966.7633940239
2023-06-20 00:00:00 UTC,26779.3874615228,26301.0899471524
2023-06-21 00:00:00 UTC,28330.8914198075,26854.3483045365
2023-06-22 00:00:00 UTC,30101.7648194887,27609.2361345434
2023-06-23 00:00:00 UTC,29935.6321067496,28296.1536674466
2023-06-24 00:00:00 UTC,30629.2443533358,29155.3840321809
2023-06-25 00:00:00 UTC,30537.8166646348,29907.0698728033
2023-06-26 00:00:00 UTC,30454.7569744156,30331.8429837249
2023-06-27 00:00:00 UTC,30285.5050640707,30368.5910326413
2023-06-28 00:00:00 UTC,30693.546356068,30520.173882505
2023-06-29 00:00:00 UTC,30083.4772452638,30411.0204608906
2023-06-30 00:00:00 UTC,30466.6104568935,30396.7792193423
2023-07-01 00:00:00 UTC,30480.7814819445,30401.9841208481
2023-07-02 00:00:00 UTC,30583.6195996975,30461.6070279735
2023-07-03 00:00:00 UTC,30571.8870728714,30437.2751713342
2023-07-04 00:00:00 UTC,31134.7131335084,30647.5223489831
2023-07-05 00:00:00 UTC,30775.6240223753,30709.3250620794
2023-07-06 00:00:00 UTC,30484.7937744235,30710.1275205752
2023-07-07 00:00:00 UTC,29990.0551512202,30591.4146308798
2023-07-08 00:00:00 UTC,30315.2654023516,30540.0902967758
2023-07-09 00:00:00 UTC,30264.1973452572,30365.9871391256
2023-07-10 00:00:00 UTC,30169.8706574793,30244.8364661464
2023-07-11 00:00:00 UTC,30394.2811463756,30226.7339405368
2023-07-12 00:00:00 UTC,30620.814246978,30352.8857596883
2023-07-13 00:00:00 UTC,30407.4163143599,30371.31594209
2023-07-14 00:00:00 UTC,31446.0149710716,30607.6794672529
2023-07-15 00:00:00 UTC,30311.8278081305,30636.0708973831
2023-07-16 00:00:00 UTC,30297.9714001255,30616.8089481331
2023-07-17 00:00:00 UTC,30237.3347851461,30540.1130557667
2023-07-18 00:00:00 UTC,30147.8600792115,30488.2018087371
2023-07-19 00:00:00 UTC,29848.0322725053,30168.6052690238
2023-07-20 00:00:00 UTC,29919.8748382552,30090.2146750487
2023-07-21 00:00:00 UTC,29787.0415303557,29988.0287010947
2023-07-22 00:00:00 UTC,29914.682728359,29923.4982897373
2023-07-23 00:00:00 UTC,29710.1559359918,29835.9574610934
2023-07-24 00:00:00 UTC,30057.9567187146,29877.9423503352
2023-07-25 00:00:00 UTC,29184.9019130577,29730.9477652957
2023-07-26 00:00:00 UTC,29222.9746303835,29618.1343853013
2023-07-27 00:00:00 UTC,29363.6729079786,29507.9324212252
2023-07-28 00:00:00 UTC,29200.2440012913,29405.9500342852
2023-07-29 00:00:00 UTC,29314.0973870984,29257.1781679619
2023-07-30 00:00:00 UTC,29356.7477459167,29291.5473345337
2023-07-31 00:00:00 UTC,29277.7558102727,29302.5035705115
2023-08-01 00:00:00 UTC,29233.1363655804,29276.3962620319
2023-08-02 00:00:00 UTC,29537.1097469274,29343.7694111591
2023-08-03 00:00:00 UTC,29146.6362708436,29310.2771879082
2023-08-04 00:00:00 UTC,29176.1505965854,29274.1577580419
2023-08-05 00:00:00 UTC,29087.9380860076,29236.1942131889
2023-08-06 00:00:00 UTC,29046.8004570232,29198.9270314775
2023-08-07 00:00:00 UTC,29044.2043755776,29100.3459572075
2023-08-08 00:00:00 UTC,29178.1477518731,29106.6482534134
2023-08-09 00:00:00 UTC,29779.5616712509,29227.3304683465
2023-08-10 00:00:00 UTC,29585.4880773792,29326.8404666208
2023-08-11 00:00:00 UTC,29423.8189159776,29402.2441584117
2023-08-12 00:00:00 UTC,29396.8479714205,29472.7728775803
2023-08-13 00:00:00 UTC,29412.1422745841,29519.5717821225
2023-08-14 00:00:00 UTC,29284.9697137438,29420.6533906211
2023-08-15 00:00:00 UTC,29400.5868041911,29383.6731359834
2023-08-16 00:00:00 UTC,29170.4903970606,29333.0074322
2023-08-17 00:00:00 UTC,28754.1970211126,29204.4772421384
2023-08-18 00:00:00 UTC,26501.5872699197,28622.3662412056
2023-08-19 00:00:00 UTC,26042.838256849,27973.9399498266
2023-08-20 00:00:00 UTC,26104.7786307979,27314.778315148
2023-08-21 00:00:00 UTC,26160.7004198182,26712.8203196995
2023-08-22 00:00:00 UTC,26119.0059585952,26185.782107196
2023-08-23 00:00:00 UTC,26033.6754065858,26092.1997345292
2023-08-24 00:00:00 UTC,26450.0086246135,26173.6338080821
2023-08-25 00:00:00 UTC,26134.934254516,26179.6649328258
2023-08-26 00:00:00 UTC,26044.0362092891,26156.3320907199
2023-08-27 00:00:00 UTC,26002.0157173194,26132.9340424648
2023-08-28 00:00:00 UTC,26082.7171782185,26142.7423967913
2023-08-29 00:00:00 UTC,26109.2698239287,26074.5946366543
2023-08-30 00:00:00 UTC,27730.5037355055,26393.7085328523
2023-08-31 00:00:00 UTC,27297.2614384804,26644.3535786905
2023-09-01 00:00:00 UTC,25927.4170057793,26629.4338363825
2023-09-02 00:00:00 UTC,25812.3304944254,26575.3564996239
2023-09-03 00:00:00 UTC,25853.6568427776,26524.2339033936
2023-09-04 00:00:00 UTC,25959.5963114635,26170.0524185852
2023-09-05 00:00:00 UTC,25829.3647729413,25876.4730854774
2023-09-06 00:00:00 UTC,25784.4135198304,25847.8723882876
2023-09-07 00:00:00 UTC,25752.9584185894,25835.9979731204
2023-09-08 00:00:00 UTC,26192.3334330906,25903.733291183
2023-09-09 00:00:00 UTC,25907.2281372497,25893.2596563403
2023-09-10 00:00:00 UTC,25889.3250094629,25905.2517036446
2023-09-11 00:00:00 UTC,25834.5800985629,25915.2850193911
2023-09-12 00:00:00 UTC,25133.3031065665,25791.3539569865
2023-09-13 00:00:00 UTC,25866.8066631581,25726.248603
2023-09-14 00:00:00 UTC,26223.4360756609,25789.4901906823
2023-09-15 00:00:00 UTC,26531.3955662633,25917.9043020424
2023-09-16 00:00:00 UTC,26634.6310250006,26077.9144873299
2023-09-17 00:00:00 UTC,26557.7686919946,26362.8076044155
2023-09-18 00:00:00 UTC,26520.9882547839,26493.6439227407
2023-09-19 00:00:00 UTC,26741.461110949,26597.2489297983
2023-09-20 00:00:00 UTC,27219.2968746342,26734.8291914725
2023-09-21 00:00:00 UTC,27115.8464469708,26831.0722758665
2023-09-22 00:00:00 UTC,26561.1334541987,26831.7452283073
2023-09-23 00:00:00 UTC,26572.0381115526,26841.9551996611
2023-09-24 00:00:00 UTC,26573.9234797301,26808.4476734173
2023-09-25 00:00:00 UTC,26249.5628978452,26614.5008780595
2023-09-26 00:00:00 UTC,26298.6346782812,26451.0585243216
2023-09-27 00:00:00 UTC,26204.757590836,26379.783351649
2023-09-28 00:00:00 UTC,26350.1468954281,26335.4051084241
2023-09-29 00:00:00 UTC,27009.0137507249,26422.4231626231
2023-09-30 00:00:00 UTC,26917.199101638,26555.9504033816
2023-10-01 00:00:00 UTC,26969.8761440726,26690.1986965399
2023-10-02 00:00:00 UTC,27967.5105790871,27042.7492941901
2023-10-03 00:00:00 UTC,27615.0648850953,27295.7328921236
2023-10-04 00:00:00 UTC,27439.1219467051,27381.7545313196
2023-10-05 00:00:00 UTC,27792.1112772493,27556.7369664419
2023-10-06 00:00:00 UTC,27435.8746151351,27649.9366606544
2023-10-07 00:00:00 UTC,27958.1964373505,27648.0738323071
2023-10-08 00:00:00 UTC,27977.5434907,27720.569553428
2023-10-09 00:00:00 UTC,27948.1036517485,27822.3658944367
2023-10-10 00:00:00 UTC,27593.7825344397,27782.7001458748
2023-10-11 00:00:00 UTC,27392.2477027325,27773.9747633942
